Gene	TPM	Tissue	Source
BRCA1	1.06982	heart_atrial_appendage	GTEx.v10
BRCA1	0.256581	heart_atrial_appendage	GTEx.v10
BRCA1	1.68569	heart_atrial_appendage	GTEx.v10
BRCA1	2.26826	heart_atrial_appendage	GTEx.v10
BRCA1	0.959262	heart_atrial_appendage	GTEx.v10
BRCA1	1.70871	heart_atrial_appendage	GTEx.v10
BRCA1	1.02481	heart_atrial_appendage	GTEx.v10
BRCA1	0.534663	heart_atrial_appendage	GTEx.v10
BRCA1	1.32326	heart_atrial_appendage	GTEx.v10
BRCA1	1.3609	heart_atrial_appendage	GTEx.v10
BRCA1	1.8549	heart_atrial_appendage	GTEx.v10
BRCA1	0.823883	heart_atrial_appendage	GTEx.v10
BRCA1	0.647041	heart_atrial_appendage	GTEx.v10
BRCA1	0.497603	heart_atrial_appendage	GTEx.v10
BRCA1	0.278466	heart_atrial_appendage	GTEx.v10
BRCA1	1.72266	heart_atrial_appendage	GTEx.v10
BRCA1	0.67308	heart_atrial_appendage	GTEx.v10
BRCA1	0.850338	heart_atrial_appendage	GTEx.v10
BRCA1	0.688398	heart_atrial_appendage	GTEx.v10
BRCA1	0.469036	heart_atrial_appendage	GTEx.v10
BRCA1	1.83779	heart_atrial_appendage	GTEx.v10
BRCA1	1.1673	heart_atrial_appendage	GTEx.v10
BRCA1	2.16984	heart_atrial_appendage	GTEx.v10
BRCA1	1.13491	heart_atrial_appendage	GTEx.v10
BRCA1	0.639767	heart_atrial_appendage	GTEx.v10
BRCA1	1.02794	heart_atrial_appendage	GTEx.v10
BRCA1	2.07349	heart_atrial_appendage	GTEx.v10
BRCA1	0.789755	heart_atrial_appendage	GTEx.v10
BRCA1	1.53529	heart_atrial_appendage	GTEx.v10
BRCA1	1.28913	heart_atrial_appendage	GTEx.v10
BRCA1	1.45349	heart_atrial_appendage	GTEx.v10
BRCA1	0.156197	heart_atrial_appendage	GTEx.v10
BRCA1	1.97806	heart_atrial_appendage	GTEx.v10
BRCA1	0.891781	heart_atrial_appendage	GTEx.v10
BRCA1	1.80405	heart_atrial_appendage	GTEx.v10
BRCA1	1.21023	heart_atrial_appendage	GTEx.v10
BRCA1	0.996341	heart_atrial_appendage	GTEx.v10
BRCA1	1.34953	heart_atrial_appendage	GTEx.v10
BRCA1	0.797188	heart_atrial_appendage	GTEx.v10
BRCA1	1.12354	heart_atrial_appendage	GTEx.v10
BRCA1	3.04792	heart_atrial_appendage	GTEx.v10
BRCA1	0.554356	heart_atrial_appendage	GTEx.v10
BRCA1	1.01329	heart_atrial_appendage	GTEx.v10
BRCA1	1.06536	heart_atrial_appendage	GTEx.v10
BRCA1	1.5916	heart_atrial_appendage	GTEx.v10
BRCA1	2.45756	heart_atrial_appendage	GTEx.v10
BRCA1	1.08638	heart_atrial_appendage	GTEx.v10
BRCA1	1.59418	heart_atrial_appendage	GTEx.v10
BRCA1	2.24718	heart_atrial_appendage	GTEx.v10
BRCA1	0.190983	heart_atrial_appendage	GTEx.v10
BRCA1	0.968128	heart_atrial_appendage	GTEx.v10
BRCA1	1.15626	heart_atrial_appendage	GTEx.v10
BRCA1	0.845745	heart_atrial_appendage	GTEx.v10
BRCA1	2.05023	heart_atrial_appendage	GTEx.v10
BRCA1	1.06237	heart_atrial_appendage	GTEx.v10
BRCA1	2.31853	heart_atrial_appendage	GTEx.v10
BRCA1	1.84942	heart_atrial_appendage	GTEx.v10
BRCA1	0.719892	heart_atrial_appendage	GTEx.v10
BRCA1	1.24915	heart_atrial_appendage	GTEx.v10
BRCA1	1.45392	heart_atrial_appendage	GTEx.v10
BRCA1	1.1926	heart_atrial_appendage	GTEx.v10
BRCA1	0.701986	heart_atrial_appendage	GTEx.v10
BRCA1	1.4026	heart_atrial_appendage	GTEx.v10
BRCA1	0.562085	heart_atrial_appendage	GTEx.v10
BRCA1	0.799129	heart_atrial_appendage	GTEx.v10
BRCA1	0.989756	heart_atrial_appendage	GTEx.v10
BRCA1	1.42916	heart_atrial_appendage	GTEx.v10
BRCA1	1.90035	heart_atrial_appendage	GTEx.v10
BRCA1	1.04716	heart_atrial_appendage	GTEx.v10
BRCA1	1.48136	heart_atrial_appendage	GTEx.v10
BRCA1	0.691198	heart_atrial_appendage	GTEx.v10
BRCA1	0.458885	heart_atrial_appendage	GTEx.v10
BRCA1	1.14155	heart_atrial_appendage	GTEx.v10
BRCA1	1.69769	heart_atrial_appendage	GTEx.v10
BRCA1	0.709192	heart_atrial_appendage	GTEx.v10
BRCA1	1.02645	heart_atrial_appendage	GTEx.v10
BRCA1	1.34117	heart_atrial_appendage	GTEx.v10
BRCA1	2.21488	heart_atrial_appendage	GTEx.v10
BRCA1	1.21021	heart_atrial_appendage	GTEx.v10
BRCA1	1.67343	heart_atrial_appendage	GTEx.v10
BRCA1	1.46193	heart_atrial_appendage	GTEx.v10
BRCA1	1.87797	heart_atrial_appendage	GTEx.v10
BRCA1	1.52906	heart_atrial_appendage	GTEx.v10
BRCA1	1.31468	heart_atrial_appendage	GTEx.v10
BRCA1	1.20773	heart_atrial_appendage	GTEx.v10
BRCA1	1.43683	heart_atrial_appendage	GTEx.v10
BRCA1	0.954111	heart_atrial_appendage	GTEx.v10
BRCA1	1.76315	heart_atrial_appendage	GTEx.v10
BRCA1	1.11548	heart_atrial_appendage	GTEx.v10
BRCA1	1.55315	heart_atrial_appendage	GTEx.v10
BRCA1	1.45658	heart_atrial_appendage	GTEx.v10
BRCA1	0.492882	heart_atrial_appendage	GTEx.v10
BRCA1	1.87477	heart_atrial_appendage	GTEx.v10
BRCA1	1.31256	heart_atrial_appendage	GTEx.v10
BRCA1	0.689012	heart_atrial_appendage	GTEx.v10
BRCA1	1.1584	heart_atrial_appendage	GTEx.v10
BRCA1	0.733893	heart_atrial_appendage	GTEx.v10
BRCA1	0.762231	heart_atrial_appendage	GTEx.v10
BRCA1	1.60599	heart_atrial_appendage	GTEx.v10
BRCA1	0.730765	heart_atrial_appendage	GTEx.v10
BRCA1	1.12626	heart_atrial_appendage	GTEx.v10
BRCA1	0.883624	heart_atrial_appendage	GTEx.v10
BRCA1	1.17439	heart_atrial_appendage	GTEx.v10
BRCA1	1.81472	heart_atrial_appendage	GTEx.v10
BRCA1	0.318394	heart_atrial_appendage	GTEx.v10
BRCA1	1.53087	heart_atrial_appendage	GTEx.v10
BRCA1	0.634597	heart_atrial_appendage	GTEx.v10
BRCA1	0.652638	heart_atrial_appendage	GTEx.v10
BRCA1	0.725632	heart_atrial_appendage	GTEx.v10
BRCA1	1.53145	heart_atrial_appendage	GTEx.v10
BRCA1	1.15883	heart_atrial_appendage	GTEx.v10
BRCA1	0.793619	heart_atrial_appendage	GTEx.v10
BRCA1	1.25584	heart_atrial_appendage	GTEx.v10
BRCA1	1.47017	heart_atrial_appendage	GTEx.v10
BRCA1	1.05968	heart_left_ventricle	GTEx.v10
BRCA1	0.182029	heart_left_ventricle	GTEx.v10
BRCA1	0.710794	heart_left_ventricle	GTEx.v10
BRCA1	1.25999	heart_left_ventricle	GTEx.v10
BRCA1	0.44957	heart_left_ventricle	GTEx.v10
BRCA1	1.23668	heart_left_ventricle	GTEx.v10
BRCA1	0.753527	heart_left_ventricle	GTEx.v10
BRCA1	0.184663	heart_left_ventricle	GTEx.v10
BRCA1	1.41609	heart_left_ventricle	GTEx.v10
BRCA1	0.25253	heart_left_ventricle	GTEx.v10
BRCA1	1.07437	heart_left_ventricle	GTEx.v10
BRCA1	0.695186	heart_left_ventricle	GTEx.v10
BRCA1	0.311314	heart_left_ventricle	GTEx.v10
BRCA1	0.258686	heart_left_ventricle	GTEx.v10
BRCA1	1.04182	heart_left_ventricle	GTEx.v10
BRCA1	1.46909	heart_left_ventricle	GTEx.v10
BRCA1	0.123386	heart_left_ventricle	GTEx.v10
BRCA1	0.513947	heart_left_ventricle	GTEx.v10
BRCA1	0.104088	heart_left_ventricle	GTEx.v10
BRCA1	0.274448	heart_left_ventricle	GTEx.v10
BRCA1	1.69175	heart_left_ventricle	GTEx.v10
BRCA1	0.784284	heart_left_ventricle	GTEx.v10
BRCA1	0.175886	heart_left_ventricle	GTEx.v10
BRCA1	1.33787	heart_left_ventricle	GTEx.v10
BRCA1	1.08021	heart_left_ventricle	GTEx.v10
BRCA1	0.696235	heart_left_ventricle	GTEx.v10
BRCA1	0.981259	heart_left_ventricle	GTEx.v10
BRCA1	0.475324	heart_left_ventricle	GTEx.v10
BRCA1	0.463093	heart_left_ventricle	GTEx.v10
BRCA1	0.636616	heart_left_ventricle	GTEx.v10
BRCA1	0.215761	heart_left_ventricle	GTEx.v10
BRCA1	1.24154	heart_left_ventricle	GTEx.v10
BRCA1	1.17613	heart_left_ventricle	GTEx.v10
BRCA1	1.3136	heart_left_ventricle	GTEx.v10
BRCA1	0.577487	heart_left_ventricle	GTEx.v10
BRCA1	1.40512	heart_left_ventricle	GTEx.v10
BRCA1	1.4658	heart_left_ventricle	GTEx.v10
BRCA1	0.54289	heart_left_ventricle	GTEx.v10
BRCA1	0.353278	heart_left_ventricle	GTEx.v10
BRCA1	0.613764	heart_left_ventricle	GTEx.v10
BRCA1	0.945068	heart_left_ventricle	GTEx.v10
BRCA1	0.787687	heart_left_ventricle	GTEx.v10
BRCA1	0.599572	heart_left_ventricle	GTEx.v10
BRCA1	1.1869	heart_left_ventricle	GTEx.v10
BRCA1	1.1267	heart_left_ventricle	GTEx.v10
BRCA1	0.593757	heart_left_ventricle	GTEx.v10
BRCA1	0.273722	heart_left_ventricle	GTEx.v10
BRCA1	1.95122	heart_left_ventricle	GTEx.v10
BRCA1	1.45452	heart_left_ventricle	GTEx.v10
BRCA1	0.704033	heart_left_ventricle	GTEx.v10
BRCA1	0.637119	heart_left_ventricle	GTEx.v10
BRCA1	1.19098	heart_left_ventricle	GTEx.v10
BRCA1	0.801863	heart_left_ventricle	GTEx.v10
BRCA1	0.101626	heart_left_ventricle	GTEx.v10
BRCA1	1.15549	heart_left_ventricle	GTEx.v10
BRCA1	0.71429	heart_left_ventricle	GTEx.v10
BRCA1	0.067875	heart_left_ventricle	GTEx.v10
BRCA1	0.395794	heart_left_ventricle	GTEx.v10
BRCA1	1.32967	heart_left_ventricle	GTEx.v10
BRCA1	0.350004	heart_left_ventricle	GTEx.v10
BRCA1	1.22643	heart_left_ventricle	GTEx.v10
BRCA1	1.3097	heart_left_ventricle	GTEx.v10
BRCA1	0.74949	heart_left_ventricle	GTEx.v10
BRCA1	0.150144	heart_left_ventricle	GTEx.v10
BRCA1	0.979916	heart_left_ventricle	GTEx.v10
BRCA1	0.937796	heart_left_ventricle	GTEx.v10
BRCA1	0.498971	heart_left_ventricle	GTEx.v10
BRCA1	0.20164	heart_left_ventricle	GTEx.v10
BRCA1	0.137349	heart_left_ventricle	GTEx.v10
BRCA1	1.0455	heart_left_ventricle	GTEx.v10
BRCA1	0.096581	heart_left_ventricle	GTEx.v10
BRCA1	0.085444	heart_left_ventricle	GTEx.v10
BRCA1	0.715786	heart_left_ventricle	GTEx.v10
BRCA1	0.389486	heart_left_ventricle	GTEx.v10
BRCA1	0.879104	heart_left_ventricle	GTEx.v10
BRCA1	0.393678	heart_left_ventricle	GTEx.v10
BRCA1	0.204368	heart_left_ventricle	GTEx.v10
BRCA1	1.36212	heart_left_ventricle	GTEx.v10
BRCA1	1.09202	heart_left_ventricle	GTEx.v10
BRCA1	0.612052	heart_left_ventricle	GTEx.v10
BRCA1	1.0156	heart_left_ventricle	GTEx.v10
BRCA1	0.15336	heart_left_ventricle	GTEx.v10
BRCA1	0.535066	heart_left_ventricle	GTEx.v10
BRCA1	0.413364	heart_left_ventricle	GTEx.v10
BRCA1	0.957109	heart_left_ventricle	GTEx.v10
BRCA1	0.200058	heart_left_ventricle	GTEx.v10
BRCA1	0.87692	heart_left_ventricle	GTEx.v10
BRCA1	1.53907	heart_left_ventricle	GTEx.v10
BRCA1	0.504307	heart_left_ventricle	GTEx.v10
BRCA1	1.0253	heart_left_ventricle	GTEx.v10
BRCA1	1.12277	heart_left_ventricle	GTEx.v10
BRCA1	2.08717	heart_left_ventricle	GTEx.v10
BRCA1	0.868867	heart_left_ventricle	GTEx.v10
BRCA1	1.06287	heart_left_ventricle	GTEx.v10
BRCA1	1.08674	heart_left_ventricle	GTEx.v10
BRCA1	0.660204	heart_left_ventricle	GTEx.v10
BRCA1	0.561199	heart_left_ventricle	GTEx.v10
BRCA1	0.166943	heart_left_ventricle	GTEx.v10
BRCA1	1.99405	heart_left_ventricle	GTEx.v10
BRCA1	0.876125	heart_left_ventricle	GTEx.v10
BRCA1	1.57332	heart_left_ventricle	GTEx.v10
BRCA1	0.417352	heart_left_ventricle	GTEx.v10
BRCA1	1.89277	heart_left_ventricle	GTEx.v10
BRCA1	1.37299	heart_left_ventricle	GTEx.v10
BRCA1	0.098258	heart_left_ventricle	GTEx.v10
BRCA1	0.131183	heart_left_ventricle	GTEx.v10
BRCA1	0.284011	heart_left_ventricle	GTEx.v10
BRCA1	0.261693	heart_left_ventricle	GTEx.v10
BRCA1	0.025692	heart_left_ventricle	GTEx.v10
BRCA1	0.333545	heart_left_ventricle	GTEx.v10
BRCA1	0.084785	heart_left_ventricle	GTEx.v10
BRCA1	1.19744	heart_left_ventricle	GTEx.v10
BRCA1	0.122655	heart_left_ventricle	GTEx.v10
BRCA1	0.058617	heart_left_ventricle	GTEx.v10
BRCA1	0.425972	heart_left_ventricle	GTEx.v10
BRCA1	0.060913	heart_left_ventricle	GTEx.v10
BRCA1	0.076238	heart_left_ventricle	GTEx.v10
BRCA1	0.635791	heart_left_ventricle	GTEx.v10
BRCA1	1.67327	heart_left_ventricle	GTEx.v10
BRCA1	0.113813	heart_left_ventricle	GTEx.v10
BRCA1	0.145019	heart_left_ventricle	GTEx.v10
BRCA1	0.134921	heart_left_ventricle	GTEx.v10
BRCA1	0.684082	heart_left_ventricle	GTEx.v10
BRCA1	0.74147	heart_left_ventricle	GTEx.v10
BRCA1	0.095892	heart_left_ventricle	GTEx.v10
BRCA1	0.852715	heart_left_ventricle	GTEx.v10
BRCA1	0.952298	heart_left_ventricle	GTEx.v10
BRCA1	0.38625	heart_left_ventricle	GTEx.v10
BRCA1	0.749194	heart_left_ventricle	GTEx.v10
BRCA1	0.991366	heart_left_ventricle	GTEx.v10
BRCA1	1.95086	heart_left_ventricle	GTEx.v10
BRCA1	1.15729	heart_left_ventricle	GTEx.v10
BRCA1	0.883354	heart_left_ventricle	GTEx.v10
BRCA1	1.86878	heart_left_ventricle	GTEx.v10
BRCA1	1.29493	heart_left_ventricle	GTEx.v10
BRCA1	0.062902	heart_left_ventricle	GTEx.v10
BRCA1	0.979298	heart_left_ventricle	GTEx.v10
BRCA1	0.981352	heart_left_ventricle	GTEx.v10
BRCA1	0.630242	heart_left_ventricle	GTEx.v10
BRCA1	0.349772	heart_left_ventricle	GTEx.v10
BRCA1	0.626253	heart_left_ventricle	GTEx.v10
BRCA1	0.641693	heart_left_ventricle	GTEx.v10
BRCA1	0.846535	heart_left_ventricle	GTEx.v10
BRCA1	1.23605	heart_left_ventricle	GTEx.v10
BRCA1	0.347818	heart_left_ventricle	GTEx.v10
BRCA1	1.57064	heart_left_ventricle	GTEx.v10
BRCA1	0.1792	heart_left_ventricle	GTEx.v10
BRCA1	1.43493	heart_left_ventricle	GTEx.v10
BRCA1	0.091582	heart_left_ventricle	GTEx.v10
BRCA1	2.56391	heart_left_ventricle	GTEx.v10
BRCA1	1.01689	heart_left_ventricle	GTEx.v10
BRCA1	0.216093	heart_left_ventricle	GTEx.v10
BRCA1	1.2906	heart_left_ventricle	GTEx.v10
BRCA1	0.616318	heart_left_ventricle	GTEx.v10
BRCA1	1.27069	heart_left_ventricle	GTEx.v10
BRCA1	1.03547	heart_left_ventricle	GTEx.v10
BRCA1	0.105742	heart_left_ventricle	GTEx.v10
BRCA1	0.524233	heart_left_ventricle	GTEx.v10
BRCA1	0.205995	heart_left_ventricle	GTEx.v10
BRCA1	0.639991	heart_left_ventricle	GTEx.v10
BRCA1	1.62052	heart_left_ventricle	GTEx.v10
BRCA1	0.432666	heart_left_ventricle	GTEx.v10
BRCA1	0.891065	heart_left_ventricle	GTEx.v10
BRCA1	0.120217	heart_left_ventricle	GTEx.v10
BRCA1	2.76101	heart_left_ventricle	GTEx.v10
BRCA1	0.541504	heart_left_ventricle	GTEx.v10
BRCA1	0.260204	heart_left_ventricle	GTEx.v10
BRCA1	3.30707	heart_left_ventricle	GTEx.v10
BRCA1	2.15329	heart_left_ventricle	GTEx.v10
BRCA1	0.465899	heart_left_ventricle	GTEx.v10
BRCA1	1.12795	heart_left_ventricle	GTEx.v10
BRCA1	1.60733	heart_left_ventricle	GTEx.v10
BRCA1	0.539196	heart_left_ventricle	GTEx.v10
BRCA1	0.7918	heart_left_ventricle	GTEx.v10
BRCA1	0.211574	heart_left_ventricle	GTEx.v10
BRCA1	1.9186	heart_left_ventricle	GTEx.v10
BRCA1	0.440549	heart_left_ventricle	GTEx.v10
BRCA1	1.26668	heart_left_ventricle	GTEx.v10
BRCA1	0.934388	heart_left_ventricle	GTEx.v10
BRCA1	1.56242	heart_left_ventricle	GTEx.v10
BRCA1	0.320209	heart_left_ventricle	GTEx.v10
BRCA1	0.743764	heart_left_ventricle	GTEx.v10
BRCA1	0.668852	heart_left_ventricle	GTEx.v10
BRCA1	0.161325	heart_left_ventricle	GTEx.v10
BRCA1	1.86804	heart_left_ventricle	GTEx.v10
BRCA1	0.371743	heart_left_ventricle	GTEx.v10
BRCA1	0.814093	heart_left_ventricle	GTEx.v10
BRCA1	0.519956	heart_left_ventricle	GTEx.v10
BRCA1	0.852325	heart_left_ventricle	GTEx.v10
BRCA1	0.848109	heart_left_ventricle	GTEx.v10
BRCA1	0.958085	heart_left_ventricle	GTEx.v10
BRCA1	0.280163	heart_left_ventricle	GTEx.v10
BRCA1	1.50423	heart_left_ventricle	GTEx.v10
BRCA1	1.3365	heart_left_ventricle	GTEx.v10
BRCA1	0.840345	heart_left_ventricle	GTEx.v10
BRCA1	1.13786	heart_left_ventricle	GTEx.v10
BRCA1	0.426145	heart_left_ventricle	GTEx.v10
BRCA1	0.536211	heart_left_ventricle	GTEx.v10
BRCA1	0.221508	heart_left_ventricle	GTEx.v10
BRCA1	0.18089	heart_left_ventricle	GTEx.v10
BRCA1	1.4015	heart_left_ventricle	GTEx.v10
BRCA1	0.268814	heart_left_ventricle	GTEx.v10
BRCA1	1.43933	heart_left_ventricle	GTEx.v10
BRCA1	0.149423	heart_left_ventricle	GTEx.v10
BRCA1	0.12584	heart_left_ventricle	GTEx.v10
BRCA1	0.50829	heart_left_ventricle	GTEx.v10
BRCA1	1.27627	heart_left_ventricle	GTEx.v10
BRCA1	0.740882	heart_left_ventricle	GTEx.v10
BRCA1	0.483784	heart_left_ventricle	GTEx.v10
BRCA1	1.20719	heart_left_ventricle	GTEx.v10
BRCA1	1.29904	heart_left_ventricle	GTEx.v10
BRCA1	0.476396	heart_left_ventricle	GTEx.v10
BRCA1	1.68337	heart_left_ventricle	GTEx.v10
BRCA1	1.23186	heart_left_ventricle	GTEx.v10
BRCA1	1.22267	heart_left_ventricle	GTEx.v10
BRCA1	1.86897	heart_left_ventricle	GTEx.v10
BRCA1	0.314815	heart_left_ventricle	GTEx.v10
BRCA1	1.24048	heart_left_ventricle	GTEx.v10
BRCA1	0.22593	heart_left_ventricle	GTEx.v10
BRCA1	0.597703	heart_left_ventricle	GTEx.v10
BRCA1	1.27686	heart_left_ventricle	GTEx.v10
BRCA1	1.73857	heart_left_ventricle	GTEx.v10
BRCA1	0.361363	heart_left_ventricle	GTEx.v10
BRCA1	0.190343	heart_left_ventricle	GTEx.v10
BRCA1	0.300795	heart_left_ventricle	GTEx.v10
BRCA1	0.224015	heart_left_ventricle	GTEx.v10
BRCA1	0.96085	heart_left_ventricle	GTEx.v10
BRCA1	0.448516	heart_left_ventricle	GTEx.v10
BRCA1	1.09656	heart_left_ventricle	GTEx.v10
BRCA1	0.081901	heart_left_ventricle	GTEx.v10
BRCA1	0.285638	heart_left_ventricle	GTEx.v10
BRCA1	1.84936	heart_left_ventricle	GTEx.v10
BRCA1	0.100608	heart_left_ventricle	GTEx.v10
BRCA1	1.5337	heart_left_ventricle	GTEx.v10
BRCA1	1.04	heart_left_ventricle	GTEx.v10
BRCA1	1.63559	heart_left_ventricle	GTEx.v10
BRCA1	1.73339	heart_left_ventricle	GTEx.v10
BRCA1	0.296144	heart_left_ventricle	GTEx.v10
BRCA1	0.043654	heart_left_ventricle	GTEx.v10
BRCA1	0.808076	heart_left_ventricle	GTEx.v10
BRCA1	0.292098	heart_left_ventricle	GTEx.v10
BRCA1	0.900904	heart_left_ventricle	GTEx.v10
BRCA1	1.6321	heart_left_ventricle	GTEx.v10
BRCA1	0.60795	heart_left_ventricle	GTEx.v10
BRCA1	0.303593	heart_left_ventricle	GTEx.v10
BRCA1	0.691113	heart_left_ventricle	GTEx.v10
BRCA1	1.00147	heart_left_ventricle	GTEx.v10
BRCA1	1.18801	heart_left_ventricle	GTEx.v10
BRCA1	0.126957	heart_left_ventricle	GTEx.v10
BRCA1	1.75681	heart_left_ventricle	GTEx.v10
BRCA1	0.927003	heart_left_ventricle	GTEx.v10
BRCA1	0.128576	heart_left_ventricle	GTEx.v10
BRCA1	1.10549	heart_left_ventricle	GTEx.v10
BRCA1	0.834437	heart_left_ventricle	GTEx.v10
BRCA1	0.526724	heart_left_ventricle	GTEx.v10
BRCA1	1.55674	heart_left_ventricle	GTEx.v10
BRCA1	0.197992	heart_left_ventricle	GTEx.v10
BRCA1	1.19654	heart_left_ventricle	GTEx.v10
BRCA1	1.74765	heart_left_ventricle	GTEx.v10
BRCA1	0.290245	heart_left_ventricle	GTEx.v10
BRCA1	0.940862	heart_left_ventricle	GTEx.v10
BRCA1	0.684568	heart_left_ventricle	GTEx.v10
BRCA1	1.35628	heart_left_ventricle	GTEx.v10
BRCA1	0.608102	heart_left_ventricle	GTEx.v10
BRCA1	0.094219	heart_left_ventricle	GTEx.v10
BRCA1	0.868563	heart_left_ventricle	GTEx.v10
BRCA1	1.32587	heart_left_ventricle	GTEx.v10
BRCA1	0.362663	heart_left_ventricle	GTEx.v10
BRCA1	0.025535	heart_left_ventricle	GTEx.v10
BRCA1	1.30011	heart_left_ventricle	GTEx.v10
BRCA1	1.09278	heart_left_ventricle	GTEx.v10
BRCA1	0.084375	heart_left_ventricle	GTEx.v10
BRCA1	1.20118	heart_left_ventricle	GTEx.v10
BRCA1	1.116	heart_left_ventricle	GTEx.v10
BRCA1	1.36819	heart_left_ventricle	GTEx.v10
BRCA1	0.276018	heart_left_ventricle	GTEx.v10
BRCA1	0.879855	heart_left_ventricle	GTEx.v10
BRCA1	0.479716	heart_left_ventricle	GTEx.v10
BRCA1	1.10649	heart_left_ventricle	GTEx.v10
BRCA1	1.39167	heart_left_ventricle	GTEx.v10
BRCA1	0.959341	heart_left_ventricle	GTEx.v10
BRCA1	0.253689	heart_left_ventricle	GTEx.v10
BRCA1	0.672907	heart_left_ventricle	GTEx.v10
BRCA1	0.127503	heart_left_ventricle	GTEx.v10
BRCA1	1.62825	heart_left_ventricle	GTEx.v10
BRCA1	0.497428	heart_left_ventricle	GTEx.v10
BRCA1	0.155035	heart_left_ventricle	GTEx.v10
BRCA1	1.24036	heart_left_ventricle	GTEx.v10
BRCA1	0.243956	heart_left_ventricle	GTEx.v10
BRCA1	0.168538	heart_left_ventricle	GTEx.v10
BRCA1	1.31945	heart_left_ventricle	GTEx.v10
BRCA1	0.028835	heart_left_ventricle	GTEx.v10
BRCA1	0.793677	heart_left_ventricle	GTEx.v10
BRCA1	0.144837	heart_left_ventricle	GTEx.v10
BRCA1	0.096743	heart_left_ventricle	GTEx.v10
BRCA1	0.740727	heart_left_ventricle	GTEx.v10
BRCA1	0.796834	heart_left_ventricle	GTEx.v10
BRCA1	0.987074	heart_left_ventricle	GTEx.v10
BRCA1	1.08311	heart_left_ventricle	GTEx.v10
BRCA1	0.681342	heart_left_ventricle	GTEx.v10
BRCA1	0.142215	heart_left_ventricle	GTEx.v10
BRCA1	1.72883	heart_left_ventricle	GTEx.v10
BRCA1	1.08508	heart_left_ventricle	GTEx.v10
BRCA1	0.904275	heart_left_ventricle	GTEx.v10
BRCA1	0.71442	heart_left_ventricle	GTEx.v10
BRCA1	1.25634	heart_left_ventricle	GTEx.v10
BRCA1	0.734832	heart_left_ventricle	GTEx.v10
BRCA1	1.08693	heart_left_ventricle	GTEx.v10
BRCA1	0.755662	heart_left_ventricle	GTEx.v10
BRCA1	1.05101	heart_left_ventricle	GTEx.v10
BRCA1	0.927715	heart_left_ventricle	GTEx.v10
BRCA1	0.125512	heart_left_ventricle	GTEx.v10
BRCA1	1.08818	heart_left_ventricle	GTEx.v10
BRCA1	0.268452	heart_left_ventricle	GTEx.v10
BRCA1	1.85015	heart_left_ventricle	GTEx.v10
BRCA1	1.13302	heart_left_ventricle	GTEx.v10
BRCA1	1.15067	heart_left_ventricle	GTEx.v10
BRCA1	0.047012	heart_left_ventricle	GTEx.v10
BRCA1	1.16145	heart_left_ventricle	GTEx.v10
BRCA1	0.379945	heart_left_ventricle	GTEx.v10
BRCA1	0.702421	heart_left_ventricle	GTEx.v10
BRCA1	0.758723	heart_left_ventricle	GTEx.v10
BRCA1	1.07456	heart_left_ventricle	GTEx.v10
BRCA1	0.937867	heart_left_ventricle	GTEx.v10
BRCA1	0.836081	heart_left_ventricle	GTEx.v10
BRCA1	0.840014	heart_left_ventricle	GTEx.v10
BRCA1	1.09057	heart_left_ventricle	GTEx.v10
BRCA1	1.34377	heart_left_ventricle	GTEx.v10
BRCA1	0.663483	heart_left_ventricle	GTEx.v10
BRCA1	1.77837	heart_left_ventricle	GTEx.v10
BRCA1	1.44406	heart_left_ventricle	GTEx.v10
BRCA1	0.815614	heart_left_ventricle	GTEx.v10
BRCA1	1.95914	heart_left_ventricle	GTEx.v10
BRCA1	1.11553	heart_left_ventricle	GTEx.v10
BRCA1	0.730016	heart_left_ventricle	GTEx.v10
BRCA1	1.23512	heart_left_ventricle	GTEx.v10
BRCA1	1.78153	heart_left_ventricle	GTEx.v10
BRCA1	4.7416	heart_left_ventricle	GTEx.v10
BRCA1	1.12817	heart_left_ventricle	GTEx.v10
BRCA1	0.660316	heart_left_ventricle	GTEx.v10
BRCA1	1.30474	heart_left_ventricle	GTEx.v10
BRCA1	1.22525	heart_left_ventricle	GTEx.v10
BRCA1	0.481448	heart_left_ventricle	GTEx.v10
BRCA1	1.4602	heart_left_ventricle	GTEx.v10
BRCA1	0.987289	heart_left_ventricle	GTEx.v10
BRCA1	1.58442	heart_left_ventricle	GTEx.v10
BRCA1	1.12056	heart_left_ventricle	GTEx.v10
BRCA1	0.97506	heart_left_ventricle	GTEx.v10
BRCA1	1.90315	heart_left_ventricle	GTEx.v10
BRCA1	0.268162	heart_left_ventricle	GTEx.v10
BRCA1	1.36729	heart_left_ventricle	GTEx.v10
BRCA1	2.14182	heart_left_ventricle	GTEx.v10
BRCA1	0.350945	heart_left_ventricle	GTEx.v10
BRCA1	0.448119	heart_left_ventricle	GTEx.v10
BRCA1	1.98896	heart_left_ventricle	GTEx.v10
BRCA1	1.24674	heart_left_ventricle	GTEx.v10
BRCA1	3.48489	heart_left_ventricle	GTEx.v10
BRCA1	0.810162	heart_left_ventricle	GTEx.v10
BRCA1	0.484967	heart_left_ventricle	GTEx.v10
BRCA1	1.76321	heart_left_ventricle	GTEx.v10
BRCA1	1.00802	heart_left_ventricle	GTEx.v10
BRCA1	0.552572	heart_left_ventricle	GTEx.v10
BRCA1	1.8688	heart_left_ventricle	GTEx.v10
BRCA1	0.401244	heart_left_ventricle	GTEx.v10
